Dr. Dre,None,None,None,None,None,None,None,None,None,Snoop Dogg,Dr. Dre,Dido,None,None,None,Round Here,Snoop Dogg,LyricsData/Round-Here_Snoop-Dogg.txt,November 21 2006,None,None,None,ImgData/Round-Here_Snoop-Dogg.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
DJ Battlecat,None,None,None,None,None,None,None,None,None,Snoop Dogg,Roger Troutman,Ice Cube,DJ Battlecat,None,None,LAX,Snoop Dogg,LyricsData/LAX_Snoop-Dogg.txt,November 21 2006,None,None,None,ImgData/LAX_Snoop-Dogg.jpg,Ice Cube,None,10,None,None,None,None,None,None,None,None,None,None
Dr. Dre,None,None,None,None,Nate Dogg,Akon,None,None,None,Akon,Snoop Dogg,Dr. Dre,Nate Dogg,None,None,Boss' Life,Snoop Dogg,LyricsData/Boss'-Life_Snoop-Dogg.txt,November 21 2006,None,None,None,ImgData/Boss'-Life_Snoop-Dogg.jpg,Akon,"31,987",25,None,None,None,None,None,None,None,None,Sway In The Morning Freestyle 2015 by Raury&Big Shadows by Omen&Nirvana by L'Morphine,None
Terrace Martin,None,None,None,None,None,None,None,None,None,Snoop Dogg,The Game,Terrace Martin,None,None,None,Gangbangin' 101,Snoop Dogg,LyricsData/Gangbangin'-101_Snoop-Dogg.txt,November 21 2006,None,None,None,ImgData/Gangbangin'-101_Snoop-Dogg.jpg,The Game,"32,874",39,None,None,None,None,None,None,None,None,None,None
Danja,Timbaland,None,None,None,None,None,None,None,None,Snoop Dogg,Damian Marley,Timbaland,Danja,None,None,Get a Light,Snoop Dogg,LyricsData/Get-a-Light_Snoop-Dogg.txt,November 21 2006,None,None,None,ImgData/Get-a-Light_Snoop-Dogg.jpg,Damian Marley,None,5,None,None,None,None,None,None,None,None,None,None
Hi-Tek,None,None,None,None,None,None,None,None,None,Snoop Dogg,Hi-Tek,Marvin Yancy,Jerry Butler,E-White,None,I Miss that Bitch,Snoop Dogg,LyricsData/I-Miss-that-Bitch_Snoop-Dogg.txt,November 26 2002,None,None,None,ImgData/I-Miss-that-Bitch_Snoop-Dogg.jpg,E-White,None,6,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,Mac Miller,ScHoolboy Q,Hopsin,Jaybird the Purdy Boi,None,None,None,None,None,None,None,BET Cypher 2012: The Raw,Mystikal,LyricsData/BET-Cypher-2012:-The-Raw_Mystikal.txt,None,None,None,None,ImgData/BET-Cypher-2012:-The-Raw_Mystikal.jpg,Jaybird the Purdy Boi,"25,418",57,None,None,None,None,None,None,None,None,None,None
Pharoahe Monch,None,None,None,None,None,None,None,None,None,Chronic,None,None,None,None,None,Absent Without Leave,Chronic,LyricsData/Absent-Without-Leave_Chronic.txt,December 9 2015,None,None,None,ImgData/Absent-Without-Leave_Chronic.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,Clyde Carson,Kaz Kyzah,Mayne Mannish,None,None,None,It's Getting Hot,The Team,LyricsData/It's-Getting-Hot_The-Team.txt,April 4 2006,None,None,None,ImgData/It's-Getting-Hot_The-Team.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,Ryazz,The Team,None,None,None,None,None,None,None,None,None,Slow Down (Remix),NEInspire,LyricsData/Slow-Down-(Remix)_NEInspire.txt,December 12 2013,None,None,None,ImgData/Slow-Down-(Remix)_NEInspire.jpg,The Team,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Josh Cruiser,None,None,None,None,None,It's Memeulous Bro,The Team,LyricsData/It's-Memeulous-Bro_The-Team.txt,August 8 2017,None,None,None,ImgData/It's-Memeulous-Bro_The-Team.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,I'm On One,The Team,LyricsData/I'm-On-One_The-Team.txt,None,None,None,None,ImgData/I'm-On-One_The-Team.jpg,,None,5,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,Clyde Carson,Kaz Kyzah,Mayne Mannish,None,None,None,Hyphy Juice (Remix),The Team,LyricsData/Hyphy-Juice-(Remix)_The-Team.txt,January 1 2006,None,None,None,ImgData/Hyphy-Juice-(Remix)_The-Team.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Clyde Carson,None,None,None,None,None,None,None,None,None,Clyde Carson,Kaz Kyzah,Mayne Mannish,Too $hort,None,None,I'm a Player,The Team,LyricsData/I'm-a-Player_The-Team.txt,April 4 2006,None,None,None,ImgData/I'm-a-Player_The-Team.jpg,D'Wayne Wiggins,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,It's Gettin Hot,The Team,LyricsData/It's-Gettin-Hot_The-Team.txt,None,None,None,None,ImgData/It's-Gettin-Hot_The-Team.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,Too $hort,Knotch,None,None,None,E-40,Too $hort,None,None,None,None,Fire Fighter,E-40,LyricsData/Fire-Fighter_E-40.txt,November 6 2012,None,Migui Maloles&Michael Denten,None,ImgData/Fire-Fighter_E-40.jpg,Knotch,None,"1
        
          contributor",None,None,None,None,None,None,Infinite Studios,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Mile Away,Clyde Carson,LyricsData/Mile-Away_Clyde-Carson.txt,None,None,None,None,ImgData/Mile-Away_Clyde-Carson.jpg,Master P,None,2,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,Clyde Carson,Kaz Kyzah,Mayne Mannish,None,None,None,Bottles Up,The Team,LyricsData/Bottles-Up_The-Team.txt,April 4 2006,None,None,None,ImgData/Bottles-Up_The-Team.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,"Shomari ""Shonuff"" Wilson",Clyde Carson,None,None,None,None,Let's Get It,Clyde Carson,LyricsData/Let's-Get-It_Clyde-Carson.txt,None,None,None,None,ImgData/Let's-Get-It_Clyde-Carson.jpg,,None,4,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Pour Up,Clyde Carson,LyricsData/Pour-Up_Clyde-Carson.txt,None,None,None,None,ImgData/Pour-Up_Clyde-Carson.jpg,,None,4,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Tuk Spot,Clyde Carson,LyricsData/Tuk-Spot_Clyde-Carson.txt,None,None,None,None,ImgData/Tuk-Spot_Clyde-Carson.jpg,,None,6,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,T.I.,"Shomari ""Shonuff"" Wilson",None,None,None,None,Ain't Gonna See It Coming,T.I.,LyricsData/Ain't-Gonna-See-It-Coming_T.I..txt,September 11 2015,None,None,None,ImgData/Ain't-Gonna-See-It-Coming_T.I..jpg,,"10,152",17,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",DJ Mustard,None,None,None,Lil Wayne,YG,Big Sean,Boosie Badazz,None,Boosie Badazz,Big Sean,YG,Lil Wayne,None,None,Face Down,DJ Mustard,LyricsData/Face-Down_DJ-Mustard.txt,August 11 2014,None,None,None,ImgData/Face-Down_DJ-Mustard.jpg,Boosie Badazz,"187,175",70,None,None,None,None,None,None,None,None,None,None
Clyde Carson,Gennessee,None,None,None,None,None,None,None,None,Clyde Carson,Kaz Kyzah,None,None,None,None,Good Girl,The Team,LyricsData/Good-Girl_The-Team.txt,April 4 2006,None,None,None,ImgData/Good-Girl_The-Team.jpg,Angelina,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Nic Nac,None,None,None,None,Ty Dolla $ign,Clyde Carson,None,None,None,None,None,None,None,None,None,Big Body,Bobby Brackins,LyricsData/Big-Body_Bobby-Brackins.txt,May 28 2013,None,None,None,ImgData/Big-Body_Bobby-Brackins.jpg,Clyde Carson,None,3,None,None,None,None,None,None,None,None,None,None
E-A-Ski,None,None,None,None,None,None,None,None,None,Clyde Carson,Guce,Messy Marv,None,None,None,So Hood,Bullys Wit Fullys,LyricsData/So-Hood_Bullys-Wit-Fullys.txt,June 13 2006,None,None,None,ImgData/So-Hood_Bullys-Wit-Fullys.jpg,Clyde Carson,None,2,None,None,None,None,None,None,None,None,None,None
Sho-Nuff,None,None,None,None,Clyde Carson,Jeezy,None,None,None,None,None,None,None,None,None,Pour Up (Remix),The Game,LyricsData/Pour-Up-(Remix)_The-Game.txt,None,None,None,None,ImgData/Pour-Up-(Remix)_The-Game.jpg,Jeezy,None,12,None,None,None,None,None,None,None,None,None,None
"Ron ""NEFF-U"" Feemster",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2 Step,Clyde Carson,LyricsData/2-Step_Clyde-Carson.txt,None,None,None,None,ImgData/2-Step_Clyde-Carson.jpg,,None,4,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Secret Lover,Clyde Carson,LyricsData/Secret-Lover_Clyde-Carson.txt,None,None,None,None,ImgData/Secret-Lover_Clyde-Carson.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Doin' That,Clyde Carson,LyricsData/Doin'-That_Clyde-Carson.txt,None,None,None,None,ImgData/Doin'-That_Clyde-Carson.jpg,,None,4,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,Wash,Too $hort,None,None,None,None,Things We Can Do,Wash,LyricsData/Things-We-Can-Do_Wash.txt,May 14 2015,None,None,None,ImgData/Things-We-Can-Do_Wash.jpg,Too $hort,None,4,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,No Sleep,Clyde Carson,LyricsData/No-Sleep_Clyde-Carson.txt,None,None,None,None,ImgData/No-Sleep_Clyde-Carson.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Marilyn,Jake&Papa,LyricsData/Marilyn_Jake&Papa.txt,August 27 2015,None,None,None,ImgData/Marilyn_Jake&Papa.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,Knotch,Cousin Fik,Too $hort,None,None,Cousin Fik,E-40,Too $hort,None,None,None,Let's Have a Party,E-40,LyricsData/Let's-Have-a-Party_E-40.txt,November 6 2012,None,None,None,ImgData/Let's-Have-a-Party_E-40.jpg,Too $hort,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
DJ Mustard,None,None,None,None,None,None,None,None,None,DJ Mustard,Theron Thomas,"Shomari ""Shonuff"" Wilson",Royce Thomas,Fergie,None,L.A.LOVE (la la),Fergie,LyricsData/L.A.LOVE-(la-la)_Fergie.txt,September 29 2014,None,None,No Hearts No Love by Big Sean  Metro Boomin,ImgData/L.A.LOVE-(la-la)_Fergie.jpg,,"46,936",47,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,I Got It,Jake&Papa,LyricsData/I-Got-It_Jake&Papa.txt,None,None,None,None,ImgData/I-Got-It_Jake&Papa.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,E-40,Too $hort,None,None,None,None,I Don't Work For Nobody,E-40,LyricsData/I-Don't-Work-For-Nobody_E-40.txt,November 6 2012,None,Migui Maloles&Michael Denten,None,ImgData/I-Don't-Work-For-Nobody_E-40.jpg,Too $hort,None,"1
        
          contributor",None,None,None,None,None,None,Infinite Studios,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Everyday,Clyde Carson,LyricsData/Everyday_Clyde-Carson.txt,November 20 2012,None,None,None,ImgData/Everyday_Clyde-Carson.jpg,Kaz Kyzah,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
"Shomari ""Shonuff"" Wilson",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Do That Ho,Clyde Carson,LyricsData/Do-That-Ho_Clyde-Carson.txt,None,None,None,None,ImgData/Do-That-Ho_Clyde-Carson.jpg,D-Lo,None,2,None,None,None,None,None,None,None,None,None,None
Bedrock (producer),None,None,None,None,None,None,None,None,None,Clyde Carson,Kaz Kyzah,Mayne Mannish,Goapele,None,None,Sunshine,The Team,LyricsData/Sunshine_The-Team.txt,April 4 2006,None,None,None,ImgData/Sunshine_The-Team.jpg,Goapele,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Rather Get Moe Doe,The Team,LyricsData/Rather-Get-Moe-Doe_The-Team.txt,None,None,None,None,ImgData/Rather-Get-Moe-Doe_The-Team.jpg,,None,0,None,None,None,None,None,None,None,None,None,None
The Team,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Niggas Bleed,Tito Lopez,LyricsData/Niggas-Bleed_Tito-Lopez.txt,None,None,None,None,ImgData/Niggas-Bleed_Tito-Lopez.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Hyphy juice,The Team,LyricsData/Hyphy-juice_The-Team.txt,None,None,None,None,ImgData/Hyphy-juice_The-Team.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
kwes.,Miss Beatz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,149,Dels,LyricsData/149_Dels.txt,None,None,None,None,ImgData/149_Dels.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
Peter Jarrett,Blue May,None,None,None,None,None,None,None,None,BETSY,None,None,None,None,None,Body Burn,BETSY,LyricsData/Body-Burn_BETSY.txt,September 29 2017,None,Oliver Wright,None,ImgData/Body-Burn_BETSY.jpg,,None,2,None,None,Peter Jarrett,None,None,None,None,None,None,None
Blue May,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Brutally,Suki Waterhouse,LyricsData/Brutally_Suki-Waterhouse.txt,October 31 2016,None,None,None,ImgData/Brutally_Suki-Waterhouse.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
Sam Beste,Kano,Jodi Milliner,Blue May,None,None,None,None,None,None,Kano,None,None,None,None,None,Strangers,Kano,LyricsData/Strangers_Kano.txt,March 4 2016,None,None,None,ImgData/Strangers_Kano.jpg,,None,9,None,None,None,None,None,None,None,None,None,None
Jodi Milliner,kwes.,Blue May,None,None,None,None,None,None,None,Kano,None,None,None,None,None,My Sound,Kano,LyricsData/My-Sound_Kano.txt,March 4 2016,None,None,None,ImgData/My-Sound_Kano.jpg,,None,5,None,None,None,None,None,None,None,None,None,None
Lapalux,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Forgetting and Learning Again,Lapalux,LyricsData/Forgetting-and-Learning-Again_Lapalux.txt,October 15 2012,None,None,None,ImgData/Forgetting-and-Learning-Again_Lapalux.jpg,Kerry Leatham,None,3,None,None,None,None,None,None,None,None,None,None
Arca,Ariel Rechtshaid,kwes.,None,None,None,None,None,None,None,Kelela,Mocky,None,None,None,None,Enough,Kelela,LyricsData/Enough_Kelela.txt,October 6 2017,None,kwes.,None,ImgData/Enough_Kelela.jpg,,"7,305",11,None,None,None,None,None,None,Vocals at Heavy Duty Studios (Burbank) MUTANT Studios (London) and Rooftop Studios (London),None,None,None
kwes.,None,None,None,None,None,None,None,None,None,Loyle Carner,None,None,None,None,None,Sun of Jean,Loyle Carner,LyricsData/Sun-of-Jean_Loyle-Carner.txt,January 20 2017,None,Daniel Parry,None,ImgData/Sun-of-Jean_Loyle-Carner.jpg,Mum and Dad,"7,953",12,None,None,None,None,None,None,None,None,None,None
Mocky,Bok Bok,Ariel Rechtshaid,kwes.,None,None,None,None,None,None,Kelela,Mocky,Romy Madley Croft,None,None,None,Better,Kelela,LyricsData/Better_Kelela.txt,October 6 2017,None,kwes.,None,ImgData/Better_Kelela.jpg,,"11,458",13,None,None,None,None,None,None,Vocals at Heavy Duty Studios (Burbank) MUTANT Studios (London) and Rooftop Studios (London),None,None,None
Jam City,Ariel Rechtshaid,kwes.,None,None,None,None,None,None,None,Kelela,Mocky,Dean Bein,None,None,None,Waitin,Kelela,LyricsData/Waitin_Kelela.txt,October 3 2017,None,kwes.,None,ImgData/Waitin_Kelela.jpg,,"12,319",13,None,None,None,None,None,None,Vocals at Heavy Duty Studios (Burbank) MUTANT Studios (London) and Rooftop Studios (London),None,None,None
David Longstreth,Patrick Wimberly,kwes.,Solange,None,None,None,None,None,None,Solange,None,None,None,None,None,Scales,Solange,LyricsData/Scales_Solange.txt,September 30 2016,None,Mikaelin 'Blue' Bluespruce,None,ImgData/Scales_Solange.jpg,Kelela,"49,652",28,None,None,None,None,None,None,None,None,None,None
Kindness,David Longstreth,Sampha,kwes.,Solange,None,None,None,None,None,Solange,None,None,None,None,None,Don't Wish Me Well,Solange,LyricsData/Don't-Wish-Me-Well_Solange.txt,September 30 2016,None,Mikaelin 'Blue' Bluespruce,None,ImgData/Don't-Wish-Me-Well_Solange.jpg,,"91,975",31,None,None,None,None,None,None,New York,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,You Live In My Head (Feat. Elan Tamara),Dels,LyricsData/You-Live-In-My-Head-(Feat.-Elan-Tamara)_Dels.txt,None,None,None,None,ImgData/You-Live-In-My-Head-(Feat.-Elan-Tamara)_Dels.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,You Live In My Head,Dels,LyricsData/You-Live-In-My-Head_Dels.txt,None,None,None,None,ImgData/You-Live-In-My-Head_Dels.jpg,Elan Tamara,None,3,None,None,None,None,None,None,None,None,None,None
Jam City,kwes.,None,None,None,None,None,None,None,None,Kelela,Jeremiah Jerry,Asma Maroof,None,None,None,LMK,Kelela,LyricsData/LMK_Kelela.txt,August 1 2017,None,kwes.,None,ImgData/LMK_Kelela.jpg,,"20,736",20,None,None,None,None,None,None,Vocals at Heavy Duty Studios (Burbank) MUTANT Studios (London) and Rooftop Studios (London),None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Trumpalump,Dels,LyricsData/Trumpalump_Dels.txt,None,None,None,None,ImgData/Trumpalump_Dels.jpg,,None,5,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Shapeshift,Dels,LyricsData/Shapeshift_Dels.txt,None,None,None,None,ImgData/Shapeshift_Dels.jpg,,None,5,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Limbo,Dels,LyricsData/Limbo_Dels.txt,November 3 2014,None,None,None,ImgData/Limbo_Dels.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
Micachu,kwes.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,RGB,Dels,LyricsData/RGB_Dels.txt,None,None,None,None,ImgData/RGB_Dels.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Pulls,Dels,LyricsData/Pulls_Dels.txt,None,None,None,None,ImgData/Pulls_Dels.jpg,Kerry Leatham,None,3,None,None,None,None,None,None,None,None,None,None
kwes.,Eli-T,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Pack of Wolves,Dels,LyricsData/Pack-of-Wolves_Dels.txt,None,None,None,None,ImgData/Pack-of-Wolves_Dels.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
kwes.,None,None,None,None,None,None,None,None,None,kwes.,Dels,None,None,None,None,Moonshining,Dels,LyricsData/Moonshining_Dels.txt,May 2 2011,None,None,None,ImgData/Moonshining_Dels.jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
kwes.,Blue May,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Lost For Words,Dels,LyricsData/Lost-For-Words_Dels.txt,None,None,None,None,ImgData/Lost-For-Words_Dels.jpg,,None,2,None,None,None,None,None,None,None,None,None,None
Kindness,David Longstreth,Raphael Saadiq,Sampha,Olubenga,None,None,None,None,None,Solange,None,None,None,None,None,Don't You Wait,Solange,LyricsData/Don't-You-Wait_Solange.txt,October 30 2016,None,Mikaelin 'Blue' Bluespruce,None,ImgData/Don't-You-Wait_Solange.jpg,,"78,328",24,None,None,None,None,None,None,None,None,Don't You Wait (Remix) by Joe Budden (Ft. Solange),None
RicePeas,None,None,None,None,Maya Rudolph,Solange,None,None,None,Solange,Akiva Schaffer,Jorma Taccone,Andy Samberg,The Lonely Island,None,SEMICOLON,The Lonely Island,LyricsData/SEMICOLON_The-Lonely-Island.txt,June 7 2013,None,None,None,ImgData/SEMICOLON_The-Lonely-Island.jpg,Solange,"82,390",33,None,None,None,None,None,None,None,None,None,None
Raymond Angry,Raphael Saadiq,Solange,Questlove,Majical Cloudz,None,None,None,None,None,Solange,None,None,None,None,None,Rise,Solange,LyricsData/Rise_Solange.txt,September 30 2016,None,Mikaelin 'Blue' Bluespruce,None,ImgData/Rise_Solange.jpg,,"105,918",22,None,None,None,None,None,None,New York,None,None,None
The-Dream,David Longstreth,Solange,None,None,BJ The Chicago Kid,The-Dream,None,None,None,The-Dream,Solange,None,None,None,None,F.U.B.U.,Solange,LyricsData/F.U.B.U._Solange.txt,September 30 2016,None,Mikaelin 'Blue' Bluespruce,None,ImgData/F.U.B.U._Solange.jpg,The-Dream,"159,097",49,None,None,None,None,None,None,Lounge Studios NY,None,None,None
Raphael Saadiq,Solange,Sir Dylan,None,None,None,None,None,None,None,Solange,None,None,None,None,None,Weary,Solange,LyricsData/Weary_Solange.txt,September 30 2016,None,Mikaelin 'Blue' Bluespruce,None,ImgData/Weary_Solange.jpg,,"160,515",37,None,None,None,None,None,None,None,None,None,None
R8DIO,David Longstreth,Sir Dylan,Solange,Raphael Saadiq,None,None,None,None,None,Dylan Wiggins,Raphael Saadiq,Solange,Lil Wayne,None,None,Mad,Solange,LyricsData/Mad_Solange.txt,September 30 2016,None,Stuart White&Mikaelin 'Blue' Bluespruce,None,ImgData/Mad_Solange.jpg,Lil Wayne,"245,659",74,None,None,None,None,None,None,New York,None,Mad by Rapsody,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,My Name is My Name [Tracklist + Album Art],Pusha T,LyricsData/My-Name-is-My-Name-[Tracklist-+-Album-Art]_Pusha-T.txt,October 8 2013,None,None,None,ImgData/My-Name-is-My-Name-[Tracklist-+-Album-Art]_Pusha-T.jpg,,"7,338",5,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,My Name Is My Name [Booklet],Pusha T,LyricsData/My-Name-Is-My-Name-[Booklet]_Pusha-T.txt,October 7 2013,None,None,None,ImgData/My-Name-Is-My-Name-[Booklet]_Pusha-T.jpg,,None,3,None,None,None,None,None,None,None,None,None,None
The Neptunes,None,None,None,None,None,None,None,None,None,Chad Hugo,Pusha T,Pharrell Williams,None,None,None,S.N.I.T.C.H.,Pusha T,LyricsData/S.N.I.T.C.H._Pusha-T.txt,October 7 2013,None,None,None,ImgData/S.N.I.T.C.H._Pusha-T.jpg,Pharrell Williams,"104,571",72,None,None,None,None,None,None,Circle House Studios Miami FL  Thomas Crow Studios Virginia Beach VA,None,None,None
No I.D.,Kanye West,None,None,None,None,None,None,None,None,Pusha T,Future,None,None,None,None,Pain,Pusha T,LyricsData/Pain_Pusha-T.txt,October 9 2012,None,None,None,ImgData/Pain_Pusha-T.jpg,Future,"202,513",95,None,None,None,None,None,None,Stratosphere Studios NYC  Jungle City Studios NYC,None,None,None
Mano,Kanye West,None,None,None,2 Chainz,Big Sean,None,None,None,Kanye West,Big Sean,2 Chainz,Pusha T,None,None,Who I Am,Pusha T,LyricsData/Who-I-Am_Pusha-T.txt,October 7 2013,None,Ky&Anthony Kilhoffer,None,ImgData/Who-I-Am_Pusha-T.jpg,Big Sean,"99,737",75,None,None,None,None,None,None,Studio De La Seine Paris  Ky Recordings At Deuce Station Atlanta GA,None,None,None
Nottz,Kanye West,None,None,None,None,None,None,None,None,Pusha T,Kendrick Lamar,None,None,None,None,Nosetalgia,Pusha T,LyricsData/Nosetalgia_Pusha-T.txt,October 7 2013,None,None,Dead Body by Nitro (Ft. Dj MS),ImgData/Nosetalgia_Pusha-T.jpg,Kendrick Lamar,"546,485",189,None,None,None,None,None,None,Studio De La Seine Paris,None,None,None
The-Dream,Glass John,None,None,None,None,None,None,None,None,Pusha T,Kelly Rowland,None,None,None,None,Let Me Love You,Pusha T,LyricsData/Let-Me-Love-You_Pusha-T.txt,October 7 2013,None,Noah Goldstein,None,ImgData/Let-Me-Love-You_Pusha-T.jpg,Kelly Rowland,"104,496",47,None,None,None,None,None,None,Silent Sound Studios Atlanta GA  Setai Studios Miami FL,None,None,None
Beewirks,Hudson Mohawke,None,None,None,Kevin Cossom,Jeezy,None,None,None,Kevin Cossom,Jeezy,Pusha T,None,None,None,No Regrets,Pusha T,LyricsData/No-Regrets_Pusha-T.txt,October 7 2013,None,Noah Goldstein&Anthony Kilhoffer,None,ImgData/No-Regrets_Pusha-T.jpg,Jeezy,"88,305",51,None,None,None,None,None,None,Island Sound Studios Hawaii  Thomas Crown Studios Virginia Beach VA  Easy Love Studios Atlanta GA,None,None,None
Rico Beats,The-Dream,None,None,None,None,None,None,None,None,The-Dream,Pusha T,None,None,None,None,40 Acres,Pusha T,LyricsData/40-Acres_Pusha-T.txt,October 7 2013,None,Noah Goldstein,None,ImgData/40-Acres_Pusha-T.jpg,The-Dream,"178,205",71,None,None,None,None,None,None,Setai Studios Miami Beach FL,None,None,None
Pharrell Williams,None,None,None,None,None,None,None,None,None,Pusha T,None,None,None,None,None,Suicide,Pusha T,LyricsData/Suicide_Pusha-T.txt,October 7 2013,None,Mike Larson,None,ImgData/Suicide_Pusha-T.jpg,Ab-Liva,"105,911",75,None,None,None,None,None,None,Circle House Studios Miami FL  Thomas Crow Studios Virginia Beach VA,None,None,None
Hudson Mohawke,Kanye West,None,None,None,None,None,None,None,None,Kanye West,Rick Ross,Pusha T,None,None,None,Hold On,Pusha T,LyricsData/Hold-On_Pusha-T.txt,October 7 2013,None,Noah Goldstein,None,ImgData/Hold-On_Pusha-T.jpg,Rick Ross,"194,567",77,None,None,None,None,None,None,Island Sound Studios Hawaii,None,None,None
Prime,Swizz Beatz,Kanye West,None,None,None,None,None,None,None,Swizz Beatz,Kanye West,Chris Brown,Pusha T,None,None,Sweet Serenade,Pusha T,LyricsData/Sweet-Serenade_Pusha-T.txt,September 4 2013,None,Anthony Kilhoffer,None,ImgData/Sweet-Serenade_Pusha-T.jpg,Chris Brown,"468,268",82,None,None,None,None,None,None,Thomas Crown Studios Virginia Beach VA,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Parakeet, kwes.,LyricsData/Parakeet_ kwes..txt,None,None,None,None,ImgData/Parakeet_ kwes..jpg,,None,"1
        
          contributor",None,None,None,None,None,None,None,None,None,None
